trkpt - lon,trkpt - lat,trkpt - ele,trkpt - time,time,Day
-58.474514,-34.573627,10.091508,2015-10-24T11:27:51.007-03:00,11:27:51:2751,2015-10-24
-58.47458,-34.57355,9.683724,2015-10-24T11:27:55.064-03:00,11:27:55:2755,2015-10-24
-58.474648,-34.57348,8.803458,2015-10-24T11:27:59.122-03:00,11:27:59:2759,2015-10-24
-58.474735,-34.573406,7.725372,2015-10-24T11:28:03.179-03:00,11:28:03:283,2015-10-24
-58.47481,-34.573338,7.027316,2015-10-24T11:28:07.236-03:00,11:28:07:287,2015-10-24
-58.474876,-34.57324,6.809573,2015-10-24T11:28:11.293-03:00,11:28:11:2811,2015-10-24
-58.474957,-34.573162,7.996339,2015-10-24T11:28:15.351-03:00,11:28:15:2815,2015-10-24
-58.475048,-34.57308,9.29608,2015-10-24T11:28:19.408-03:00,11:28:19:2819,2015-10-24
-58.47516,-34.573055,10.3719425,2015-10-24T11:28:23.465-03:00,11:28:23:2823,2015-10-24
-58.47527,-34.573093,11.522431,2015-10-24T11:28:27.523-03:00,11:28:27:2827,2015-10-24
-58.475372,-34.573166,12.798333,2015-10-24T11:28:31.580-03:00,11:28:31:2831,2015-10-24
-58.475456,-34.57323,12.831309,2015-10-24T11:28:35.637-03:00,11:28:35:2835,2015-10-24
-58.47556,-34.573288,12.861937,2015-10-24T11:28:39.694-03:00,11:28:39:2839,2015-10-24
-58.47567,-34.57333,12.89191,2015-10-24T11:28:43.752-03:00,11:28:43:2843,2015-10-24
-58.47579,-34.57337,12.9241705,2015-10-24T11:28:47.809-03:00,11:28:47:2847,2015-10-24
-58.475876,-34.573437,13.458144,2015-10-24T11:28:51.866-03:00,11:28:51:2851,2015-10-24
-58.47584,-34.573544,13.890486,2015-10-24T11:28:55.923-03:00,11:28:55:2855,2015-10-24
-58.475758,-34.57364,14.063451,2015-10-24T11:28:59.981-03:00,11:28:59:2859,2015-10-24
-58.47567,-34.573727,14.346686,2015-10-24T11:29:04.038-03:00,11:29:04:294,2015-10-24
-58.4756,-34.5738,15.022363,2015-10-24T11:29:08.095-03:00,11:29:08:298,2015-10-24
-58.47553,-34.573868,15.726105,2015-10-24T11:29:12.153-03:00,11:29:12:2912,2015-10-24
-58.47544,-34.57396,16.200956,2015-10-24T11:29:16.210-03:00,11:29:16:2916,2015-10-24
-58.47537,-34.574047,16.613504,2015-10-24T11:29:20.267-03:00,11:29:20:2920,2015-10-24
-58.475304,-34.574127,16.926609,2015-10-24T11:29:24.324-03:00,11:29:24:2924,2015-10-24
-58.475197,-34.57418,17.044508,2015-10-24T11:29:28.382-03:00,11:29:28:2928,2015-10-24
-58.475086,-34.57416,16.645967,2015-10-24T11:29:32.439-03:00,11:29:32:2932,2015-10-24
-58.474964,-34.574104,16.160292,2015-10-24T11:29:36.496-03:00,11:29:36:2936,2015-10-24
-58.47485,-34.574055,15.711363,2015-10-24T11:29:40.554-03:00,11:29:40:2940,2015-10-24
-58.474743,-34.573994,15.26395,2015-10-24T11:29:44.611-03:00,11:29:44:2944,2015-10-24
-58.474636,-34.57394,14.827903,2015-10-24T11:29:48.668-03:00,11:29:48:2948,2015-10-24
-58.474514,-34.573875,14.325936,2015-10-24T11:29:52.725-03:00,11:29:52:2952,2015-10-24
-58.474445,-34.5738,13.923985,2015-10-24T11:29:56.783-03:00,11:29:56:2956,2015-10-24
-58.474438,-34.5737,13.505743,2015-10-24T11:30:00.840-03:00,11:30:00:300,2015-10-24
-58.474537,-34.573616,13.015142,2015-10-24T11:30:04.897-03:00,11:30:04:304,2015-10-24
-58.47464,-34.573547,12.555227,2015-10-24T11:30:08.955-03:00,11:30:08:308,2015-10-24
-58.47475,-34.573463,12.033562,2015-10-24T11:30:13.012-03:00,11:30:13:3013,2015-10-24
-58.474827,-34.573376,11.578951,2015-10-24T11:30:17.069-03:00,11:30:17:3017,2015-10-24
-58.4749,-34.573303,12.102186,2015-10-24T11:30:21.126-03:00,11:30:21:3021,2015-10-24
-58.47496,-34.573215,12.647592,2015-10-24T11:30:25.184-03:00,11:30:25:3025,2015-10-24
-58.475025,-34.573143,13.146192,2015-10-24T11:30:29.241-03:00,11:30:29:3029,2015-10-24
-58.47509,-34.573067,13.663022,2015-10-24T11:30:33.298-03:00,11:30:33:3033,2015-10-24
-58.475197,-34.57302,14.200544,2015-10-24T11:30:37.355-03:00,11:30:37:3037,2015-10-24
-58.4753,-34.57306,14.709984,2015-10-24T11:30:41.413-03:00,11:30:41:3041,2015-10-24
-58.47539,-34.57313,15.276083,2015-10-24T11:30:45.470-03:00,11:30:45:3045,2015-10-24
-58.475487,-34.5732,15.847601,2015-10-24T11:30:49.527-03:00,11:30:49:3049,2015-10-24
-58.47557,-34.57326,16.36591,2015-10-24T11:30:53.585-03:00,11:30:53:3053,2015-10-24
-58.475674,-34.573322,16.923632,2015-10-24T11:30:57.642-03:00,11:30:57:3057,2015-10-24
-58.47577,-34.57337,17.438492,2015-10-24T11:31:01.699-03:00,11:31:01:311,2015-10-24
-58.475834,-34.573444,18.859947,2015-10-24T11:31:05.756-03:00,11:31:05:315,2015-10-24
-58.47582,-34.573544,19.998463,2015-10-24T11:31:09.814-03:00,11:31:09:319,2015-10-24
-58.47576,-34.57364,20.705572,2015-10-24T11:31:13.871-03:00,11:31:13:3113,2015-10-24
-58.47568,-34.573723,21.051083,2015-10-24T11:31:17.928-03:00,11:31:17:3117,2015-10-24
-58.47561,-34.573807,20.393559,2015-10-24T11:31:21.986-03:00,11:31:21:3121,2015-10-24
-58.47554,-34.5739,19.689697,2015-10-24T11:31:26.043-03:00,11:31:26:3126,2015-10-24
-58.475456,-34.573975,19.006952,2015-10-24T11:31:30.100-03:00,11:31:30:3130,2015-10-24
-58.47538,-34.574043,18.402218,2015-10-24T11:31:34.157-03:00,11:31:34:3134,2015-10-24
-58.47531,-34.57412,17.787512,2015-10-24T11:31:38.215-03:00,11:31:38:3138,2015-10-24
-58.475197,-34.57415,17.145239,2015-10-24T11:31:42.272-03:00,11:31:42:3142,2015-10-24
-58.47507,-34.574123,16.433752,2015-10-24T11:31:46.329-03:00,11:31:46:3146,2015-10-24
-58.474953,-34.574055,15.660677,2015-10-24T11:31:50.387-03:00,11:31:50:3150,2015-10-24
-58.474842,-34.573986,13.453084,2015-10-24T11:31:54.444-03:00,11:31:54:3154,2015-10-24
-58.474747,-34.57394,12.042301,2015-10-24T11:31:58.501-03:00,11:31:58:3158,2015-10-24
-58.474632,-34.573906,11.610434,2015-10-24T11:32:02.558-03:00,11:32:02:322,2015-10-24
-58.47452,-34.573853,11.607474,2015-10-24T11:32:06.616-03:00,11:32:06:326,2015-10-24
-58.474483,-34.573765,11.604765,2015-10-24T11:32:10.673-03:00,11:32:10:3210,2015-10-24
-58.474533,-34.573685,11.602209,2015-10-24T11:32:14.730-03:00,11:32:14:3214,2015-10-24
-58.474636,-34.573616,11.599122,2015-10-24T11:32:18.787-03:00,11:32:18:3218,2015-10-24
-58.474724,-34.57353,11.595909,2015-10-24T11:32:22.845-03:00,11:32:22:3222,2015-10-24
-58.474792,-34.573433,10.501379,2015-10-24T11:32:26.902-03:00,11:32:26:3226,2015-10-24
-58.474854,-34.573334,9.522013,2015-10-24T11:32:30.959-03:00,11:32:30:3230,2015-10-24
-58.47492,-34.573257,9.353404,2015-10-24T11:32:35.017-03:00,11:32:35:3235,2015-10-24
-58.474976,-34.57318,9.69886,2015-10-24T11:32:39.074-03:00,11:32:39:3239,2015-10-24
-58.475044,-34.57309,10.109626,2015-10-24T11:32:43.131-03:00,11:32:43:3243,2015-10-24
-58.47514,-34.57302,10.51283,2015-10-24T11:32:47.188-03:00,11:32:47:3247,2015-10-24
-58.47525,-34.573032,10.870316,2015-10-24T11:32:51.246-03:00,11:32:51:3251,2015-10-24
-58.47536,-34.5731,11.292425,2015-10-24T11:32:55.303-03:00,11:32:55:3255,2015-10-24
-58.475456,-34.57317,11.704222,2015-10-24T11:32:59.360-03:00,11:32:59:3259,2015-10-24
-58.47556,-34.573242,12.128393,2015-10-24T11:33:03.418-03:00,11:33:03:333,2015-10-24
-58.475655,-34.573303,12.515098,2015-10-24T11:33:07.475-03:00,11:33:07:337,2015-10-24
-58.475765,-34.573357,12.9079895,2015-10-24T11:33:11.532-03:00,11:33:11:3311,2015-10-24
-58.475853,-34.57342,13.281975,2015-10-24T11:33:15.589-03:00,11:33:15:3315,2015-10-24
-58.475834,-34.57353,13.697897,2015-10-24T11:33:19.647-03:00,11:33:19:3319,2015-10-24
-58.47576,-34.57362,14.115538,2015-10-24T11:33:23.704-03:00,11:33:23:3323,2015-10-24
-58.475693,-34.573692,14.462368,2015-10-24T11:33:27.761-03:00,11:33:27:3327,2015-10-24
-58.47563,-34.57377,15.14857,2015-10-24T11:33:31.819-03:00,11:33:31:3331,2015-10-24
-58.475586,-34.573853,15.64987,2015-10-24T11:33:35.876-03:00,11:33:35:3335,2015-10-24
-58.47551,-34.57394,15.969494,2015-10-24T11:33:39.933-03:00,11:33:39:3339,2015-10-24
-58.47543,-34.57401,16.067009,2015-10-24T11:33:43.990-03:00,11:33:43:3343,2015-10-24
-58.47536,-34.57409,16.067009,2015-10-24T11:33:48.048-03:00,11:33:48:3348,2015-10-24
-58.47526,-34.574158,16.067009,2015-10-24T11:33:52.105-03:00,11:33:52:3352,2015-10-24
-58.47526,-34.574158,16.067009,2015-10-24T11:33:56.162-03:00,11:33:56:3356,2015-10-24
-58.475143,-34.574173,16.067009,2015-10-24T11:34:00.220-03:00,11:34:00:340,2015-10-24
-58.475616,-34.573605,6.9957075,2015-10-28T10:16:53.000-03:00,10:16:53:1653,2015-10-28
-58.475536,-34.573734,7.0867743,2015-10-28T10:16:57.084-03:00,10:16:57:1657,2015-10-28
-58.475517,-34.573833,7.1523795,2015-10-28T10:17:01.169-03:00,10:17:01:171,2015-10-28
-58.4755,-34.57394,7.2210236,2015-10-28T10:17:05.254-03:00,10:17:05:175,2015-10-28
-58.47542,-34.573837,7.2983274,2015-10-28T10:17:09.339-03:00,10:17:09:179,2015-10-28
-58.47536,-34.57398,7.3949,2015-10-28T10:17:13.424-03:00,10:17:13:1713,2015-10-28
-58.475307,-34.57414,7.5008774,2015-10-28T10:17:17.509-03:00,10:17:17:1717,2015-10-28
-58.475197,-34.574165,7.5620666,2015-10-28T10:17:21.594-03:00,10:17:21:1721,2015-10-28
-58.475132,-34.574078,7.6281304,2015-10-28T10:17:25.679-03:00,10:17:25:1725,2015-10-28
-58.475056,-34.574146,7.689377,2015-10-28T10:17:29.764-03:00,10:17:29:1729,2015-10-28
-58.4751,-34.57402,7.7740784,2015-10-28T10:17:33.849-03:00,10:17:33:1733,2015-10-28
-58.474983,-34.574,7.8380203,2015-10-28T10:17:37.934-03:00,10:17:37:1737,2015-10-28
-58.474865,-34.57408,7.9190516,2015-10-28T10:17:42.019-03:00,10:17:42:1742,2015-10-28
-58.474747,-34.573986,8.006449,2015-10-28T10:17:46.104-03:00,10:17:46:1746,2015-10-28
-58.47483,-34.573845,8.106691,2015-10-28T10:17:50.189-03:00,10:17:50:1750,2015-10-28
-58.474705,-34.57387,8.176425,2015-10-28T10:17:54.274-03:00,10:17:54:1754,2015-10-28
-58.474503,-34.573803,8.291348,2015-10-28T10:17:58.359-03:00,10:17:58:1758,2015-10-28
-58.47444,-34.573715,8.355577,2015-10-28T10:18:02.444-03:00,10:18:02:182,2015-10-28
-58.474503,-34.573635,8.415677,2015-10-28T10:18:06.529-03:00,10:18:06:186,2015-10-28
-58.474514,-34.573483,8.513798,2015-10-28T10:18:10.614-03:00,10:18:10:1810,2015-10-28
-58.474648,-34.573456,8.586456,2015-10-28T10:18:14.699-03:00,10:18:14:1814,2015-10-28
-58.47452,-34.57341,8.658312,2015-10-28T10:18:18.784-03:00,10:18:18:1818,2015-10-28
-58.474724,-34.57332,8.78069,2015-10-28T10:18:22.869-03:00,10:18:22:1822,2015-10-28
-58.474873,-34.57309,8.945735,2015-10-28T10:18:26.954-03:00,10:18:26:1826,2015-10-28
-58.475014,-34.57326,9.0778055,2015-10-28T10:18:31.039-03:00,10:18:31:1831,2015-10-28
-58.475067,-34.573055,9.211539,2015-10-28T10:18:35.124-03:00,10:18:35:1835,2015-10-28
-58.475166,-34.573097,9.271122,2015-10-28T10:18:39.209-03:00,10:18:39:1839,2015-10-28
-58.47523,-34.573006,9.338792,2015-10-28T10:18:43.294-03:00,10:18:43:1843,2015-10-28
-58.475296,-34.573124,9.419765,2015-10-28T10:18:47.379-03:00,10:18:47:1847,2015-10-28
-58.475437,-34.57307,9.502862,2015-10-28T10:18:51.464-03:00,10:18:51:1851,2015-10-28
-58.47549,-34.573185,9.58223,2015-10-28T10:18:55.549-03:00,10:18:55:1855,2015-10-28
-58.475468,-34.573456,9.755016,2015-10-28T10:18:59.634-03:00,10:18:59:1859,2015-10-28
-58.4758,-34.573147,10.017264,2015-10-28T10:19:03.719-03:00,10:19:03:193,2015-10-28
-58.475704,-34.573246,10.097493,2015-10-28T10:19:07.804-03:00,10:19:07:197,2015-10-28
-58.475952,-34.57339,10.258638,2015-10-28T10:19:11.889-03:00,10:19:11:1911,2015-10-28
-58.47577,-34.57361,10.425804,2015-10-28T10:19:15.974-03:00,10:19:15:1915,2015-10-28
-58.475742,-34.57351,10.491065,2015-10-28T10:19:20.059-03:00,10:19:20:1920,2015-10-28
-58.475655,-34.57359,10.560341,2015-10-28T10:19:24.144-03:00,10:19:24:1924,2015-10-28
-58.47563,-34.573795,10.690748,2015-10-28T10:19:28.229-03:00,10:19:28:1928,2015-10-28
-58.475533,-34.573833,10.748955,2015-10-28T10:19:32.314-03:00,10:19:32:1932,2015-10-28
-58.475487,-34.573956,10.830674,2015-10-28T10:19:36.399-03:00,10:19:36:1936,2015-10-28
-58.47549,-34.57385,10.898516,2015-10-28T10:19:40.484-03:00,10:19:40:1940,2015-10-28
-58.475296,-34.574074,11.075432,2015-10-28T10:19:44.569-03:00,10:19:44:1944,2015-10-28
-58.475273,-34.574165,11.135359,2015-10-28T10:19:48.654-03:00,10:19:48:1948,2015-10-28
-58.475155,-34.57419,11.200391,2015-10-28T10:19:52.739-03:00,10:19:52:1952,2015-10-28
-58.475056,-34.574142,11.260261,2015-10-28T10:19:56.824-03:00,10:19:56:1956,2015-10-28
-58.474957,-34.57408,11.324719,2015-10-28T10:20:00.909-03:00,10:20:00:200,2015-10-28
-58.47487,-34.574013,11.387629,2015-10-28T10:20:04.994-03:00,10:20:04:204,2015-10-28
-58.474762,-34.573944,11.4587965,2015-10-28T10:20:09.079-03:00,10:20:09:209,2015-10-28
-58.474648,-34.573895,11.526524,2015-10-28T10:20:13.164-03:00,10:20:13:2013,2015-10-28
-58.47454,-34.573845,11.591727,2015-10-28T10:20:17.249-03:00,10:20:17:2017,2015-10-28
-58.474483,-34.573753,11.655726,2015-10-28T10:20:21.334-03:00,10:20:21:2021,2015-10-28
-58.474575,-34.573673,11.726263,2015-10-28T10:20:25.419-03:00,10:20:25:2025,2015-10-28
-58.474648,-34.573586,11.792441,2015-10-28T10:20:29.504-03:00,10:20:29:2029,2015-10-28
-58.4747,-34.57351,11.850247,2015-10-28T10:20:33.588-03:00,10:20:33:2033,2015-10-28
-58.47477,-34.573414,11.921644,2015-10-28T10:20:37.673-03:00,10:20:37:2037,2015-10-28
-58.474842,-34.573322,11.990403,2015-10-28T10:20:41.758-03:00,10:20:41:2041,2015-10-28
-58.474907,-34.573235,12.056123,2015-10-28T10:20:45.843-03:00,10:20:45:2045,2015-10-28
-58.47499,-34.57316,12.121326,2015-10-28T10:20:49.928-03:00,10:20:49:2049,2015-10-28
-58.475094,-34.573086,12.1927805,2015-10-28T10:20:54.013-03:00,10:20:54:2054,2015-10-28
-58.475227,-34.57309,12.261712,2015-10-28T10:20:58.098-03:00,10:20:58:2058,2015-10-28
-58.47534,-34.573135,12.328751,2015-10-28T10:21:02.183-03:00,10:21:02:212,2015-10-28
-58.47544,-34.573177,12.388449,2015-10-28T10:21:06.268-03:00,10:21:06:216,2015-10-28
-58.475533,-34.57323,12.446025,2015-10-28T10:21:10.353-03:00,10:21:10:2110,2015-10-28
-58.475636,-34.57328,12.509624,2015-10-28T10:21:14.438-03:00,10:21:14:2114,2015-10-28
-58.475758,-34.573334,12.582511,2015-10-28T10:21:18.523-03:00,10:21:18:2118,2015-10-28
-58.47586,-34.5734,12.6495495,2015-10-28T10:21:22.608-03:00,10:21:22:2122,2015-10-28
-58.4759,-34.573498,12.716474,2015-10-28T10:21:26.693-03:00,10:21:26:2126,2015-10-28
-58.475845,-34.57358,12.776516,2015-10-28T10:21:30.778-03:00,10:21:30:2130,2015-10-28
-58.475754,-34.573658,13.66535,2015-10-28T10:21:34.863-03:00,10:21:34:2134,2015-10-28
-58.475677,-34.573727,14.4825325,2015-10-28T10:21:38.948-03:00,10:21:38:2138,2015-10-28
-58.475605,-34.5738,15.120133,2015-10-28T10:21:43.033-03:00,10:21:43:2143,2015-10-28
-58.47551,-34.57388,15.760919,2015-10-28T10:21:47.118-03:00,10:21:47:2147,2015-10-28
-58.47543,-34.573948,16.455267,2015-10-28T10:21:51.203-03:00,10:21:51:2151,2015-10-28
-58.47537,-34.574028,16.794819,2015-10-28T10:21:55.288-03:00,10:21:55:2155,2015-10-28
-58.4753,-34.5741,16.796356,2015-10-28T10:21:59.373-03:00,10:21:59:2159,2015-10-28
-58.475204,-34.574177,16.798212,2015-10-28T10:22:03.458-03:00,10:22:03:223,2015-10-28
-58.47508,-34.57417,16.79992,2015-10-28T10:22:07.543-03:00,10:22:07:227,2015-10-28
-58.474983,-34.574104,16.801674,2015-10-28T10:22:11.628-03:00,10:22:11:2211,2015-10-28
-58.474876,-34.574024,16.803654,2015-10-28T10:22:15.713-03:00,10:22:15:2215,2015-10-28
-58.474766,-34.57396,16.80553,2015-10-28T10:22:19.798-03:00,10:22:19:2219,2015-10-28
-58.474663,-34.5739,16.807287,2015-10-28T10:22:23.883-03:00,10:22:23:2223,2015-10-28
-58.474552,-34.573833,16.809158,2015-10-28T10:22:27.968-03:00,10:22:27:2227,2015-10-28
-58.474464,-34.573776,16.810713,2015-10-28T10:22:32.053-03:00,10:22:32:2232,2015-10-28
-58.47447,-34.573666,16.812548,2015-10-28T10:22:36.138-03:00,10:22:36:2236,2015-10-28
-58.474533,-34.57359,16.81413,2015-10-28T10:22:40.223-03:00,10:22:40:2240,2015-10-28
-58.474625,-34.573536,16.81569,2015-10-28T10:22:44.308-03:00,10:22:44:2244,2015-10-28
-58.474735,-34.573475,16.81754,2015-10-28T10:22:48.393-03:00,10:22:48:2248,2015-10-28
-58.474827,-34.573395,16.819376,2015-10-28T10:22:52.478-03:00,10:22:52:2252,2015-10-28
-58.474895,-34.57329,16.821335,2015-10-28T10:22:56.563-03:00,10:22:56:2256,2015-10-28
-58.474964,-34.57319,16.823317,2015-10-28T10:23:00.648-03:00,10:23:00:230,2015-10-28
-58.475037,-34.57311,16.824999,2015-10-28T10:23:04.733-03:00,10:23:04:234,2015-10-28
-58.475136,-34.57306,16.826607,2015-10-28T10:23:08.818-03:00,10:23:08:238,2015-10-28
-58.475273,-34.57308,16.828497,2015-10-28T10:23:12.903-03:00,10:23:12:2312,2015-10-28
-58.47537,-34.57313,16.830093,2015-10-28T10:23:16.988-03:00,10:23:16:2316,2015-10-28
-58.47547,-34.573204,16.831942,2015-10-28T10:23:21.073-03:00,10:23:21:2321,2015-10-28
-58.475586,-34.573265,16.833874,2015-10-28T10:23:25.158-03:00,10:23:25:2325,2015-10-28
-58.47569,-34.57331,16.835491,2015-10-28T10:23:29.243-03:00,10:23:29:2329,2015-10-28
-58.4758,-34.573383,16.83742,2015-10-28T10:23:33.328-03:00,10:23:33:2333,2015-10-28
-58.475857,-34.573467,16.839012,2015-10-28T10:23:37.413-03:00,10:23:37:2337,2015-10-28
-58.475807,-34.57356,16.840685,2015-10-28T10:23:41.498-03:00,10:23:41:2341,2015-10-28
-58.47573,-34.57365,16.842537,2015-10-28T10:23:45.583-03:00,10:23:45:2345,2015-10-28
-58.475662,-34.573727,17.871284,2015-10-28T10:23:49.668-03:00,10:23:49:2349,2015-10-28
-58.475582,-34.573795,18.754301,2015-10-28T10:23:53.753-03:00,10:23:53:2353,2015-10-28
-58.475506,-34.57387,19.125189,2015-10-28T10:23:57.838-03:00,10:23:57:2357,2015-10-28
-58.475418,-34.573963,19.15249,2015-10-28T10:24:01.923-03:00,10:24:01:241,2015-10-28
-58.47534,-34.574036,18.448042,2015-10-28T10:24:06.008-03:00,10:24:06:246,2015-10-28
-58.47526,-34.57413,17.612637,2015-10-28T10:24:10.092-03:00,10:24:10:2410,2015-10-28
-58.475143,-34.57419,16.79981,2015-10-28T10:24:14.177-03:00,10:24:14:2414,2015-10-28
-58.475018,-34.57414,15.979242,2015-10-28T10:24:18.262-03:00,10:24:18:2418,2015-10-28
-58.474922,-34.574055,15.163191,2015-10-28T10:24:22.347-03:00,10:24:22:2422,2015-10-28
-58.474827,-34.573982,14.394231,2015-10-28T10:24:26.432-03:00,10:24:26:2426,2015-10-28
-58.474735,-34.573933,13.73881,2015-10-28T10:24:30.517-03:00,10:24:30:2430,2015-10-28
-58.47463,-34.573887,13.662804,2015-10-28T10:24:34.602-03:00,10:24:34:2434,2015-10-28
-58.47451,-34.573826,13.603887,2015-10-28T10:24:38.687-03:00,10:24:38:2438,2015-10-28
-58.47448,-34.573734,13.553941,2015-10-28T10:24:42.772-03:00,10:24:42:2442,2015-10-28
-58.47454,-34.573658,13.506471,2015-10-28T10:24:46.857-03:00,10:24:46:2446,2015-10-28
-58.47462,-34.57359,13.280795,2015-10-28T10:24:50.942-03:00,10:24:50:2450,2015-10-28
-58.4747,-34.573517,13.25575,2015-10-28T10:24:55.027-03:00,10:24:55:2455,2015-10-28
-58.47477,-34.573444,13.232141,2015-10-28T10:24:59.112-03:00,10:24:59:2459,2015-10-28
-58.47486,-34.573368,13.204385,2015-10-28T10:25:03.197-03:00,10:25:03:253,2015-10-28
-58.474922,-34.57329,13.180706,2015-10-28T10:25:07.282-03:00,10:25:07:257,2015-10-28
-58.474964,-34.573193,13.15339,2015-10-28T10:25:11.367-03:00,10:25:11:2511,2015-10-28
-58.475033,-34.573105,13.126907,2015-10-28T10:25:15.452-03:00,10:25:15:2515,2015-10-28
-58.47515,-34.573067,13.09987,2015-10-28T10:25:19.537-03:00,10:25:19:2519,2015-10-28
-58.47527,-34.573124,13.070445,2015-10-28T10:25:23.622-03:00,10:25:23:2523,2015-10-28
-58.475376,-34.573196,13.041693,2015-10-28T10:25:27.707-03:00,10:25:27:2527,2015-10-28
-58.475483,-34.573235,13.016416,2015-10-28T10:25:31.792-03:00,10:25:31:2531,2015-10-28
-58.475605,-34.573284,12.987871,2015-10-28T10:25:35.877-03:00,10:25:35:2535,2015-10-28
-58.47574,-34.57332,12.958401,2015-10-28T10:25:39.962-03:00,10:25:39:2539,2015-10-28
-58.47582,-34.57338,12.934443,2015-10-28T10:25:44.047-03:00,10:25:44:2544,2015-10-28
-58.475857,-34.573467,12.910255,2015-10-28T10:25:48.132-03:00,10:25:48:2548,2015-10-28
-58.475807,-34.57357,12.882105,2015-10-28T10:25:52.217-03:00,10:25:52:2552,2015-10-28
-58.47574,-34.57364,12.858867,2015-10-28T10:25:56.302-03:00,10:25:56:2556,2015-10-28
-58.475655,-34.573734,12.828631,2015-10-28T10:26:00.387-03:00,10:26:00:260,2015-10-28
-58.475567,-34.5738,12.80391,2015-10-28T10:26:04.472-03:00,10:26:04:264,2015-10-28
-58.475487,-34.5739,12.773189,2015-10-28T10:26:08.557-03:00,10:26:08:268,2015-10-28
-58.475418,-34.573975,12.748189,2015-10-28T10:26:12.642-03:00,10:26:12:2612,2015-10-28
-58.47535,-34.574047,12.724395,2015-10-28T10:26:16.727-03:00,10:26:16:2616,2015-10-28
-58.475246,-34.574127,12.693928,2015-10-28T10:26:20.812-03:00,10:26:20:2620,2015-10-28
-58.475124,-34.57418,12.665106,2015-10-28T10:26:24.897-03:00,10:26:24:2624,2015-10-28
-58.475006,-34.57413,12.636909,2015-10-28T10:26:28.982-03:00,10:26:28:2628,2015-10-28
-58.474915,-34.57405,12.608597,2015-10-28T10:26:33.067-03:00,10:26:33:2633,2015-10-28
-58.474846,-34.57397,12.583714,2015-10-28T10:26:37.152-03:00,10:26:37:2637,2015-10-28
-58.474743,-34.573906,12.556004,2015-10-28T10:26:41.237-03:00,10:26:41:2641,2015-10-28
-58.474632,-34.573868,12.53068,2015-10-28T10:26:45.322-03:00,10:26:45:2645,2015-10-28
-58.474525,-34.573826,11.495821,2015-10-28T10:26:49.407-03:00,10:26:49:2649,2015-10-28
-58.474487,-34.573742,10.653614,2015-10-28T10:26:53.492-03:00,10:26:53:2653,2015-10-28
-58.47454,-34.573643,9.803183,2015-10-28T10:26:57.577-03:00,10:26:57:2657,2015-10-28
-58.47462,-34.573563,9.1272955,2015-10-28T10:27:01.662-03:00,10:27:01:271,2015-10-28
-58.47472,-34.57348,9.497943,2015-10-28T10:27:05.747-03:00,10:27:05:275,2015-10-28
-58.474792,-34.573406,9.7925825,2015-10-28T10:27:09.832-03:00,10:27:09:279,2015-10-28
-58.474846,-34.573326,10.083521,2015-10-28T10:27:13.917-03:00,10:27:13:2713,2015-10-28
-58.4749,-34.57323,10.421146,2015-10-28T10:27:18.002-03:00,10:27:18:2718,2015-10-28
-58.474964,-34.57315,10.726318,2015-10-28T10:27:22.087-03:00,10:27:22:2722,2015-10-28
-58.475067,-34.573093,11.042878,2015-10-28T10:27:26.172-03:00,10:27:26:2726,2015-10-28
-58.475193,-34.573093,11.375379,2015-10-28T10:27:30.257-03:00,10:27:30:2730,2015-10-28
-58.475323,-34.573124,11.725815,2015-10-28T10:27:34.342-03:00,10:27:34:2734,2015-10-28
-58.47543,-34.57317,12.044652,2015-10-28T10:27:38.427-03:00,10:27:38:2738,2015-10-28
-58.475533,-34.57322,12.357225,2015-10-28T10:27:42.512-03:00,10:27:42:2742,2015-10-28
-58.475643,-34.57328,12.6974125,2015-10-28T10:27:46.596-03:00,10:27:46:2746,2015-10-28
-58.47574,-34.573334,12.999739,2015-10-28T10:27:50.681-03:00,10:27:50:2750,2015-10-28
-58.475826,-34.573402,13.316867,2015-10-28T10:27:54.766-03:00,10:27:54:2754,2015-10-28
-58.475822,-34.5735,13.629156,2015-10-28T10:27:58.851-03:00,10:27:58:2758,2015-10-28
-58.475754,-34.573574,13.920949,2015-10-28T10:28:02.936-03:00,10:28:02:282,2015-10-28
-58.475693,-34.573658,14.2321,2015-10-28T10:28:07.021-03:00,10:28:07:287,2015-10-28
-58.475636,-34.57374,14.526169,2015-10-28T10:28:11.106-03:00,10:28:11:2811,2015-10-28
-58.475563,-34.57383,14.908755,2015-10-28T10:28:15.191-03:00,10:28:15:2815,2015-10-28
-58.475494,-34.57392,15.195372,2015-10-28T10:28:19.276-03:00,10:28:19:2819,2015-10-28
-58.475418,-34.574013,15.557877,2015-10-28T10:28:23.361-03:00,10:28:23:2823,2015-10-28
-58.475315,-34.57408,15.748806,2015-10-28T10:28:27.446-03:00,10:28:27:2827,2015-10-28
